customer_id,age,gender,monthly_charges,total_charges,tenure_months,contract_type,payment_method,internet_service,phone_service,multiple_lines,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,partner,dependents,churn
CUST_000733,51.12379133571708,f,28.366355055879477,1104.06,42.0,Two year,Electronic check,No,Yes,yes,Yes,No internet service,yes,N,Yes,no,No,Y
CUST_000734,19.461245936432395,Male,43.97380176721311,390.62,9.0,Two year,Credit card,Fiber optic,1,Yes,,,no,No,1,no,no,no
CUST_000735,60.437334559884654,MALE,94.94863366359253,5486.14,60.0,Month-to-month,Credit card,dsl,0,No,,yes,No internet service,yes,No,Yes,yes,0
CUST_000736,52.08896223619565,Female,102.15404687075466,1476.55,15.0,1-year,credit_card,fiber,Yes,yes,No internet service,No internet service,no,Y,0,no,No,No
CUST_000737,48.840446014708135,MALE,,3787.92,57.0,1-year,Mailed check,DSL,yes,Yes,yes,yes,No,yes,1,No,No,N
CUST_000738,59.74036475918271,M,40.21894594946715,2756.27,69.0,2-year,Mailed check,Fiber optic,0,No,,no,yes,No,No,No,Yes,yes
CUST_000739,69.98211666693865,m,106.91687003618318,2214.63,22.0,Two year,Electronic check,DSL,1,Yes,no,,Yes,yes,1,Yes,yes,N
CUST_000740,60.21555097527196,m,96.88884783498393,5776.27,64.0,Month-to-month,Electronic check,DSL,0,,No internet service,Yes,no,Y,1,No,yes,no
CUST_000741,,MALE,78.57893975524466,2925.55,41.0,Month-to-month,credit_card,dsl,yes,yes,No internet service,Yes,no,no,1,no,yes,N
CUST_000742,25.806345498964475,F,48.7519530212516,3287.09,71.0,Month-to-month,bank_transfer,fiber,No,No phone service,no,no,Yes,Yes,0,no,no,no
CUST_000743,35.62772133456482,F,,3413.12,56.0,monthly,bank_transfer,DSL,1,Yes,,no,Yes,N,1,No,no,N
CUST_000744,45.3913657531625,f,61.792798379103395,1407.65,23.0,2-year,bank_transfer,none,yes,yes,no,,No internet service,no,1,yes,Yes,no
CUST_000745,52.76488530703685,f,71.61702609231155,1899.25,25.0,1-year,Mailed check,DSL,no,no,No,,no,No,1,no,No,1
CUST_000746,34.11384280269802,m,94.02002876262672,N/A,6.0,1-year,Credit card,Fiber optic,no,No,,No,no,no,0,No,no,Yes
CUST_000747,47.80150146715617,M,82.58834082274807,2989.78,34.0,monthly,bank_transfer,fiber,N,,yes,No internet service,No,yes,1,no,yes,Y
CUST_000748,33.66925601470016,FEMALE,43.45247846030483,2782.58,63.0,One year,Bank transfer,fiber,no,yes,no,No internet service,No,Y,No,no,No,0
CUST_000749,35.82723295512078,Male,92.52992900039075,760.23,9.0,monthly,credit_card,DSL,1,no,,No internet service,no,no,1,Yes,No,N
CUST_000750,23.900083547276665,Male,71.26264280026311,4622.16,60.0,2-year,bank_transfer,fiber,no,Yes,Yes,yes,No,no,0,No,No,No
CUST_000751,31.151501308336435,f,78.74131591717833,3828.23,49.0,Month-to-month,Bank transfer,Fiber optic,no,Yes,No,No,no,Y,0,no,Yes,Yes
CUST_000752,24.724730915754996,M,94.33081718557206,4709.84,51.0,  monthly  ,bank_transfer,Fiber optic,0,no,yes,No internet service,yes,yes,0,yes,no,no
CUST_000753,30.361901205340008,f,42.76839500972898,,60.0,Month-to-month,Credit card,Fiber optic,No,,,yes,No internet service,Yes,Yes,No,no,No
CUST_000754,60.80462694911759,FEMALE,64.28348842587074,4218.29,70.0,2-year,Credit card,none,N,no,Yes,yes,No,no,0,yes,No,Yes
CUST_000755,30.759016667520854,Male,54.3709089728157,2059.67,37.0,2-year,bank_transfer,dsl,Yes,No,,Yes,no,N,0,No,Yes,0
CUST_000756,84.48573097256086,MALE,33.64281149269088,1053.5,31.0,Two year,Bank transfer,DSL,N,Yes,Yes,yes,No,No,No,yes,Yes,yes
CUST_000757,52.39976851321334,f,71.93419955209839,2772.02,41.0,Month-to-month,credit_card,fiber,N,no,yes,no,No internet service,yes,1,yes,no,N
CUST_000758,,Female,115.23113103168848,7576.09,62.0,1-year,Bank transfer,Fiber optic,N,No phone service,No,,yes,yes,No,No,no,N
CUST_000759,32.1246332972818,MALE,28.198445109884943,1589.43,58.0,monthly,credit_card,DSL,yes,No phone service,Yes,yes,Yes,no,1,Yes,Yes,no
CUST_000760,55.50464819113487,FEMALE,64.3543877790106,901.39,14.0,2-year,bank_transfer,DSL,Yes,no,No internet service,no,Yes,N,No,Yes,yes,Yes
CUST_000761,36.365432606433394,FEMALE,77.81085870149546,2643.78,36.0,Month-to-month,credit_card,dsl,yes,No,yes,no,No,Y,1,No,Yes,0
CUST_000762,46.83014721968042,f,67.46156403312362,2667.36,36.0,One year,Electronic check,none,No,Yes,yes,Yes,no,no,1,no,yes,Yes
CUST_000763,83.40126807403192,m,62.73743894968519,549.48,8.0,Two year,Mailed check,fiber,No,No phone service,no,Yes,No internet service,no,1,No,no,no
CUST_000764,43.559101504130254,f,,1078.58,26.0,One year,Mailed check,none,Y,no,No,yes,yes,Y,0,No,Yes,yes
CUST_000765,62.23909989428514,m,69.65573485880327,2366.89,36.0,2-year,Credit card,fiber,Y,no,No internet service,Yes,yes,No,Yes,no,Yes,N
CUST_000766,34.45235362311169,FEMALE,49.86472045968147,2555.89,48.0,One year,Electronic check,Fiber optic,0,yes,No internet service,Yes,yes,Y,1,No,Yes,Y
CUST_000767,44.47517264254557,M,21.201565900428932,630.0,28.0,One year,Mailed check,Fiber optic,No,no,no,,Yes,no,Yes,No,Yes,yes
CUST_000768,71.56200953453265,FEMALE,88.89184441027462,6287.11,68.0,Two year,bank_transfer,DSL,No,No,Yes,No internet service,No internet service,Yes,Yes,no,No,no
CUST_000769,35.595494133183486,Male,84.16771639684085,4893.01,62.0,Two year,credit_card,fiber,yes,No phone service,Yes,yes,Yes,Y,1,no,No,Y
CUST_000770,72.18672836995393,MALE,66.0332195370216,3239.08,51.0,Two year,credit_card,fiber,0,yes,No internet service,yes,No,No,1,Yes,no,Yes
CUST_000771,55.61627903183213,MALE,69.58149376411406,2758.07,42.0,Two year,Bank transfer,none,No,No phone service,No,yes,yes,Y,0,yes,no,1
CUST_000772,36.56299836158598,F,86.48636025431124,N/A,29.0,  One year  ,Bank transfer,Fiber optic,1,No phone service,Yes,Yes,No internet service,Y,No,yes,Yes,0
CUST_000773,54.48611608583281,F,69.48679313556165,725.02,10.0,1-year,credit_card,No,Yes,No,yes,,yes,yes,1,Yes,No,1
CUST_000774,142.86946175012466,FEMALE,83.08035109522629,2930.32,39.0,1-year,bank_transfer,DSL,yes,no,,Yes,Yes,yes,1,Yes,no,0
CUST_000775,54.327149433257944,Male,59.050355982522994,63.14,1.0,Two year,credit_card,fiber,No,No,no,no,Yes,no,Yes,yes,yes,yes
CUST_000776,21.446629201643155,F,91.23967477147893,3872.85,39.0,monthly,Bank transfer,dsl,yes,no,No,No,Yes,no,No,Yes,No,1
CUST_000777,34.09294236262697,MALE,71.41571451865367,1390.69,21.0,Month-to-month,Mailed check,dsl,yes,yes,Yes,No,yes,Y,0,No,No,yes
CUST_000778,41.287220466727426,f,68.88103887211749,4889.77,65.0,2-year,Credit card,No,no,No,,No,No internet service,Yes,1,Yes,No,1
CUST_000779,43.88349856349931,M,39.59877822575936,616.98,15.0,monthly,Bank transfer,Fiber optic,0,No,No internet service,No internet service,No internet service,N,0,Yes,Yes,0
CUST_000780,54.31008146326017,M,70.73911708603417,287.99,4.0,2-year,bank_transfer,Fiber optic,Y,,no,Yes,No,no,No,Yes,yes,N
CUST_000781,47.66551501399881,Male,48.360901650110975,2685.39,60.0,monthly,Mailed check,Fiber optic,0,Yes,Yes,no,yes,Y,0,Yes,Yes,1
CUST_000782,24.969834619348482,FEMALE,52.23434546943012,3117.22,61.0,monthly,Mailed check,none,yes,No,No internet service,no,No,Y,1,yes,no,0
CUST_000783,50.70296776508945,F,48.69248743367757,993.79,20.0,1-year,Mailed check,dsl,0,,Yes,No,No,N,No,no,yes,N
CUST_000784,54.15878617925735,f,43.675301362015496,442.48,10.0,Month-to-month,Electronic check,Fiber optic,N,Yes,no,,No,Y,Yes,yes,Yes,Y
CUST_000785,53.396856718965594,M,107.49542806033924,3463.33,34.0,monthly,Electronic check,dsl,1,no,yes,No internet service,No,N,1,yes,No,Yes
CUST_000786,61.21171088331933,M,91.62678123976806,4036.32,48.0,Two year,Mailed check,No,1,no,yes,No internet service,Yes,N,1,no,yes,yes
CUST_000787,57.50883231823356,Female,103.40735004288523,3376.02,33.0,2-year,bank_transfer,DSL,yes,no,,No,No,Y,No,yes,No,Y
CUST_000788,51.88770118842655,FEMALE,40.54209960888872,2352.71,61.0,1-year,credit_card,none,N,,No internet service,No,No internet service,Y,0,No,no,yes
CUST_000789,43.94751432812029,Female,66.42507499821785,N/A,10.0,2-year,bank_transfer,fiber,1,,yes,Yes,No,yes,0,no,yes,1
CUST_000790,20.085585997260136,MALE,39.129847495918085,2275.52,54.0,Two year,Electronic check,No,no,Yes,no,,Yes,N,No,No,no,N
CUST_000791,51.44427328698879,M,51.08610245605872,3055.9,65.0,Two year,Bank transfer,dsl,No,no,No internet service,No internet service,no,No,No,yes,no,Yes
CUST_000792,,Male,46.63746033166851,48.38,1.0,monthly,Electronic check,No,yes,No phone service,Yes,no,no,N,No,yes,no,1
CUST_000793,49.0736825579306,m,89.79168012883123,430.54,5.0,Two year,credit_card,fiber,no,No,No,No,no,No,Yes,no,yes,Yes
CUST_000794,25.848771362695356,m,57.0754064379648,799.64,15.0,Month-to-month,Credit card,none,0,,Yes,Yes,yes,Y,1,yes,no,No
CUST_000795,28.784151893876064,f,86.36758667388033,2610.85,28.0,Two year,Electronic check,DSL,Yes,,no,no,No internet service,no,1,Yes,Yes,Y
CUST_000796,60.797292799993556,M,77.08241779177035,1766.77,23.0,  monthly  ,bank_transfer,fiber,0,,,No internet service,Yes,Yes,No,No,Yes,N
CUST_000797,44.406672692150174,M,111.07277504209578,,17.0,2-year,bank_transfer,none,no,Yes,No internet service,No,no,Y,1,No,no,N
CUST_000798,55.22251046058937,MALE,35.41111553720552,428.77,13.0,Two year,Mailed check,dsl,Y,no,Yes,,Yes,Yes,Yes,Yes,No,N
CUST_000799,45.42477564195689,M,90.18466479573598,1312.38,14.0,1-year,Mailed check,fiber,Y,No phone service,No internet service,No,Yes,yes,1,no,no,1
CUST_000800,45.44634209243615,Male,87.92881740801455,924.95,11.0,1-year,Mailed check,No,No,No,yes,,yes,No,1,no,no,no
CUST_000801,59.074257089639964,Female,45.532423239459305,1361.56,28.0,1-year,Credit card,Fiber optic,0,No,No,Yes,no,yes,1,Yes,No,yes
CUST_000802,37.25932907673939,M,85.14266672946319,3429.05,42.0,2-year,credit_card,No,N,no,no,Yes,No,no,0,Yes,yes,Yes
CUST_000803,46.44181165411475,M,853.3497945143815,3960.11,61.0,One year,Bank transfer,dsl,No,No phone service,Yes,No internet service,Yes,no,No,No,yes,yes
CUST_000804,23.873080554546604,MALE,57.86653731640258,2532.0,48.0,One year,Credit card,dsl,1,No,,yes,No,N,No,Yes,yes,No
CUST_000805,38.482556588515266,FEMALE,48.52129026056,1552.61,31.0,1-year,bank_transfer,fiber,N,,no,No,Yes,Y,0,Yes,Yes,no
CUST_000806,,F,50.617810971016276,545.2,10.0,One year,credit_card,DSL,N,,no,Yes,yes,N,Yes,Yes,Yes,Yes
CUST_000807,48.33200657450569,FEMALE,105.99624191571851,842.04,8.0,2-year,Credit card,dsl,N,no,,No,yes,no,No,yes,Yes,No
CUST_000808,37.818770675047844,MALE,,1434.16,21.0,1-year,Mailed check,fiber,N,No,yes,No internet service,No,no,1,Yes,no,N
CUST_000809,146.42759986379258,FEMALE,80.64260003062918,4797.36,59.0,monthly,credit_card,none,Y,,,,yes,N,1,yes,Yes,Y
CUST_000810,31.58089046670744,MALE,49.182012366648934,2626.71,50.0,2-year,Bank transfer,none,0,No,,No,no,yes,0,No,Yes,yes
CUST_000811,42.196925337579614,Male,49.40294107556723,3658.94,69.0,1-year,Mailed check,No,1,No,No internet service,no,yes,Yes,Yes,No,yes,no
CUST_000812,38.40403412588738,f,86.63969618499884,5554.07,70.0,1-year,Bank transfer,No,Y,no,No internet service,No,No,No,Yes,no,no,no
CUST_000813,66.704668265306,M,38.008475768969355,1231.58,30.0,One year,Electronic check,dsl,yes,yes,No,yes,No internet service,no,Yes,No,yes,Y
CUST_000814,47.948321647673616,MALE,56.69572464189457,890.63,17.0,  monthly  ,Bank transfer,none,1,yes,yes,yes,Yes,N,1,no,No,Y
CUST_000815,60.477668092029525,MALE,65.68054822144464,1437.66,20.0,2-year,Mailed check,fiber,Y,yes,no,No internet service,Yes,no,No,yes,yes,1
CUST_000816,22.71659440444542,F,67.22745203680105,3542.05,48.0,Two year,Electronic check,none,No,No phone service,yes,No internet service,no,yes,0,Yes,no,0
CUST_000817,49.00575398803888,MALE,61.41813429967687,131.04,2.0,Month-to-month,Mailed check,No,Y,no,yes,No internet service,No,No,0,No,Yes,Yes
CUST_000818,58.34446193435156,m,72.91639562191847,2464.27,,monthly,bank_transfer,dsl,1,No,No,no,No,yes,1,Yes,no,yes
CUST_000819,46.23425983913136,f,78.85711511635623,75.33,1.0,Two year,Mailed check,none,1,,No internet service,,No,Yes,1,no,yes,yes
CUST_000820,60.98220562598027,M,79.6927509091866,326.62,4.0,monthly,Electronic check,dsl,No,No phone service,yes,no,Yes,yes,1,yes,no,Y
CUST_000821,37.24067324849442,M,45.283923826643466,2273.28,54.0,Two year,Bank transfer,none,Yes,yes,yes,No,yes,No,1,No,no,0
CUST_000822,66.1402116027837,F,59.316898041424054,1608.95,,Two year,bank_transfer,DSL,0,Yes,yes,Yes,Yes,No,1,Yes,yes,N
CUST_000823,79.48347185428875,Male,88.89525723753876,268.59,3.0,monthly,Credit card,none,1,No phone service,Yes,,Yes,no,Yes,no,yes,1
CUST_000824,56.148961410340725,Female,,392.22,18.0,1-year,Bank transfer,dsl,Yes,Yes,yes,,Yes,yes,0,yes,no,N
CUST_000825,38.31746217898842,m,37.542810970378724,1185.53,34.0,monthly,Credit card,fiber,No,no,yes,yes,yes,Y,0,No,No,yes
CUST_000826,,FEMALE,15.13458359339845,,48.0,Two year,credit_card,none,1,Yes,,No,yes,no,0,No,yes,N
CUST_000827,68.69358218596068,m,25.435495012503793,606.68,22.0,Two year,credit_card,No,0,No phone service,,No,no,N,Yes,yes,no,N
CUST_000828,37.15709959270097,f,65.93869804120739,N/A,70.0,Month-to-month,Credit card,No,1,,Yes,No,No internet service,yes,0,No,yes,Y
CUST_000829,38.697197743562135,f,102.95534033491954,205.57,2.0,Two year,Electronic check,dsl,0,no,yes,No internet service,No internet service,yes,1,no,Yes,yes
CUST_000830,40.77323086709239,Female,46.04214565462028,2816.58,66.0,1-year,Credit card,Fiber optic,0,Yes,,Yes,Yes,No,0,No,No,Yes
CUST_000831,24.833242334485846,Female,48.313539090168355,1474.74,32.0,monthly,Mailed check,Fiber optic,no,No,yes,No internet service,No internet service,N,1,no,Yes,Y
CUST_000832,31.220220802737025,m,80.28059563145719,1210.35,16.0,2-year,Credit card,DSL,0,No,No,No,Yes,No,1,no,no,no
CUST_000833,29.937888498718983,Male,34.14396969580708,36.65,1.0,monthly,Bank transfer,No,N,yes,No,no,Yes,N,0,No,Yes,Yes
CUST_000834,33.483036523438074,M,52.34489940229922,3626.46,72.0,One year,Electronic check,Fiber optic,yes,yes,,No internet service,no,No,0,no,yes,1
CUST_000835,44.47972668919828,MALE,76.92882275163505,3972.73,48.0,2-year,Electronic check,DSL,0,Yes,Yes,,No,Y,No,No,yes,Y
CUST_000836,48.513220988047806,M,52.31428304621194,,50.0,Two year,bank_transfer,dsl,1,No,no,No,Yes,Y,No,yes,yes,Y
CUST_000837,68.25750739221115,Female,60.28060025578057,744.39,13.0,One year,credit_card,No,No,yes,Yes,No,No internet service,no,1,yes,Yes,yes
CUST_000838,30.024689388918134,FEMALE,79.8837142063007,1144.09,15.0,monthly,Mailed check,fiber,N,,Yes,no,no,Y,0,Yes,Yes,Yes
CUST_000839,59.764835977148756,MALE,73.43092167073122,3599.07,53.0,Two year,Electronic check,dsl,Y,No phone service,No,no,No internet service,N,1,yes,Yes,0
CUST_000840,41.790167336617365,m,70.33636792590804,,44.0,Two year,Bank transfer,DSL,Y,no,No,no,No,No,0,no,yes,1
CUST_000841,,MALE,78.57893975524466,2925.55,41.0,Month-to-month,credit_card,dsl,yes,yes,No internet service,Yes,no,no,1,no,yes,N
CUST_000842,,FEMALE,72.40122230537911,3593.22,46.0,1-year,Electronic check,fiber,Yes,Yes,yes,,No,no,1,Yes,yes,Y
CUST_000843,28.159169676565522,M,62.525346398004864,4216.37,69.0,Month-to-month,Bank transfer,dsl,no,No,no,No,no,no,0,No,Yes,N
CUST_000844,45.3913657531625,f,61.792798379103395,1407.65,23.0,2-year,bank_transfer,none,yes,yes,no,,No internet service,no,1,yes,Yes,no
CUST_000845,47.49678312319584,Male,55.06135949764044,2054.46,38.0,2-year,credit_card,fiber,No,no,,Yes,No,Y,0,No,no,no
CUST_000846,52.38676896012223,F,61.34862051240918,,11.0,Two year,Electronic check,fiber,N,no,,yes,no,yes,0,Yes,No,Yes
CUST_000847,49.33752965861727,MALE,45.200844148959725,$1943.64,43.0,1-year,Electronic check,dsl,no,Yes,No internet service,,no,yes,1,yes,yes,N
CUST_000848,81.82950209866341,Female,64.29984779987528,1159.57,20.0,Month-to-month,Bank transfer,fiber,Yes,yes,No,yes,No internet service,Yes,Yes,No,Yes,yes
CUST_000849,35.43390023623026,FEMALE,48.7799827274231,1066.73,20.0,monthly,bank_transfer,dsl,1,yes,No internet service,yes,Yes,No,0,no,No,No
CUST_000850,37.035045674972736,FEMALE,42.71907099676014,869.96,21.0,2-year,Mailed check,No,yes,No,No internet service,No,yes,Yes,0,Yes,Yes,1
CUST_000851,35.65289210362853,FEMALE,70.17322295710777,4259.31,57.0,  1-year  ,credit_card,fiber,no,,No,Yes,yes,No,1,yes,Yes,Y
CUST_000852,36.66784321259618,Female,69.25479551715321,3575.18,50.0,Two year,Mailed check,dsl,Yes,No,No internet service,Yes,yes,Y,Yes,yes,yes,No
CUST_000853,35.439193090402235,F,80.65747469897146,2142.83,26.0,monthly,Electronic check,No,1,No phone service,Yes,yes,No,Y,No,No,No,Y
CUST_000854,62.835247966613274,M,56.37748860849802,1856.52,30.0,Two year,Mailed check,fiber,0,,yes,,no,no,1,No,Yes,0
CUST_000855,66.30756371984782,Male,73.16105693673512,2363.74,31.0,monthly,Credit card,No,1,No phone service,no,No internet service,no,no,No,No,No,N
CUST_000856,36.438805593757856,Male,76.01595144547326,3362.18,42.0,2-year,credit_card,none,No,No,No,yes,no,no,0,no,No,yes
CUST_000857,32.51466640343657,Female,73.8954761566319,5125.42,68.0,Two year,Mailed check,fiber,1,,Yes,No,Yes,no,1,no,yes,0
CUST_000858,52.07123334579606,Male,48.48692634395716,3049.63,61.0,1-year,Credit card,none,yes,,,yes,no,yes,1,no,No,yes
CUST_000859,,FEMALE,67.98726964542378,4054.55,61.0,1-year,Bank transfer,DSL,1,No phone service,no,,no,no,Yes,Yes,no,0
CUST_000860,54.493977266332664,f,72.28280592109323,,70.0,Month-to-month,Mailed check,DSL,Y,Yes,no,,No,no,Yes,no,no,yes
CUST_000861,48.0438453127695,F,65.14356933815884,4630.48,68.0,monthly,credit_card,dsl,Yes,yes,no,yes,No internet service,no,Yes,No,yes,yes
CUST_000862,22.263838275041522,M,23.27044683257831,427.76,17.0,Month-to-month,Credit card,Fiber optic,0,,No internet service,Yes,yes,No,Yes,yes,yes,Yes
CUST_000863,68.21257801995093,f,68.2097924794696,1384.28,19.0,  One year  ,Mailed check,none,Y,,No internet service,yes,No,N,1,yes,no,0
CUST_000864,71.93816509643283,F,109.25062078794485,5157.18,51.0,1-year,Bank transfer,none,1,No phone service,No internet service,no,No,no,0,No,yes,Yes
CUST_000865,35.80816964273421,m,57.79921462486035,3789.49,70.0,monthly,Mailed check,DSL,yes,,No internet service,no,No,Yes,Yes,no,No,Y
CUST_000866,39.18447660096024,MALE,50.43845804289358,3085.65,63.0,2-year,Credit card,none,Yes,No phone service,Yes,No internet service,yes,no,0,no,Yes,Yes
CUST_000867,49.287980860873574,Female,72.46697119422797,2100.67,186.20349472569612,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No internet service,No,No,no,1,No,yes,Y
CUST_000868,50.01685184980538,FEMALE,71.24756420933143,1770.69,25.0,2-year,credit_card,No,1,,No,No,No internet service,yes,No,yes,no,1
CUST_000869,54.878164090092454,Male,88.8547033083283,5767.67,71.0,2-year,Electronic check,No,yes,no,no,Yes,no,N,Yes,Yes,Yes,Yes
CUST_000870,75.15306808149525,m,39.84263688182224,1011.39,26.0,2-year,Credit card,Fiber optic,No,No,Yes,No,No internet service,no,0,yes,No,Yes
CUST_000871,42.34579158758926,Male,79.62760505149984,4135.74,56.0,Month-to-month,Credit card,none,0,Yes,,No internet service,no,N,1,no,Yes,Yes
CUST_000872,33.02554133192319,f,76.80844122502927,1827.21,22.0,One year,Credit card,none,Yes,no,No internet service,no,no,No,0,yes,no,1
CUST_000873,24.31021157978209,M,-62.15706926118908,1246.87,19.0,Month-to-month,Credit card,none,0,Yes,,Yes,No,Y,No,no,Yes,no
CUST_000874,34.036049400871214,M,71.7737463584338,2284.84,31.0,Two year,Mailed check,dsl,yes,yes,no,,No,N,No,yes,no,1
CUST_000875,44.503095406893046,M,85.58914963196715,,26.0,1-year,credit_card,fiber,no,Yes,Yes,no,yes,N,0,No,yes,yes
CUST_000876,71.91836795276681,FEMALE,82.446307600569,3645.91,42.0,Month-to-month,Bank transfer,Fiber optic,Y,Yes,no,No internet service,Yes,no,1,no,yes,1
CUST_000877,37.235830514457426,Male,42.13961375852543,1767.28,41.0,Month-to-month,credit_card,Fiber optic,Yes,yes,,Yes,No internet service,no,No,Yes,no,no
CUST_000878,41.287220466727426,f,68.88103887211749,4889.77,65.0,2-year,Credit card,No,no,No,,No,No internet service,Yes,1,Yes,No,1
CUST_000879,44.753656558908716,M,63.70622789934964,,47.0,Two year,bank_transfer,Fiber optic,Yes,No,yes,No,yes,yes,1,No,No,Yes
CUST_000880,62.82589910172126,m,,$863.95,13.0,Month-to-month,Mailed check,Fiber optic,No,no,Yes,No internet service,No internet service,Y,Yes,yes,Yes,no
CUST_000881,82.90398638810433,Male,66.46393982003389,4541.69,66.0,1-year,bank_transfer,none,1,No phone service,No internet service,Yes,No internet service,yes,No,No,no,0
CUST_000882,37.03696840619519,FEMALE,61.99514022403481,3964.31,66.0,1-year,Mailed check,dsl,yes,No,,no,no,yes,0,No,no,N
CUST_000883,37.658408362226666,f,88.8341499421413,1326.69,16.0,Month-to-month,Credit card,DSL,Yes,Yes,no,Yes,Yes,yes,0,Yes,no,Y
CUST_000884,60.66241315603608,FEMALE,853.2043201377503,1853.91,28.0,2-year,Mailed check,none,yes,No phone service,no,yes,No,No,0,Yes,No,yes
CUST_000885,55.22837234439467,m,42.609077432336626,1639.1,35.0,2-year,Credit card,none,N,yes,no,No internet service,Yes,Y,1,no,No,1
CUST_000886,72.70060988604051,FEMALE,57.129402880605426,2196.35,41.0,Two year,credit_card,fiber,Yes,No,No,Yes,Yes,No,0,no,No,Y
CUST_000887,53.75892277988946,FEMALE,68.5738943362095,2010.33,31.0,1-year,Electronic check,DSL,No,,No,,No,No,1,no,no,0
